Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,InterestScore,NumWeightVotes,log_NumWeightVotes,PlaytimeComAvg,NumUserRatings,log_NumUserRatings,NumAlternates,NumAlternates_log,NumExpansions,NumExpansions_log,NumImplementations,NumImplementations_log,IsReimplementation,Kickstarted,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,InterestScore_log
Sphinx,1999,1.3529,2,4,8.0,234.33333333333334,17,2.8903717578961645,35.0,237,5.472270673671475,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.461002948825133
Decktective: Nightmare in the Mirror,2021,1.3333,1,6,12.0,120.33333333333333,3,1.3862943611198906,60.0,86,4.465908118654584,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.7985415789686305
Zum Kuhkuck,2014,1.0,2,2,8.0,35.666666666666664,3,1.3862943611198906,15.0,44,3.8066624897703196,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.6018680771243066
Caldera,2011,2.0,2,3,8.0,18.666666666666668,1,0.6931471805599453,37.5,33,3.5263605246161616,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,3,2.9789251552376097
Card Rails,2021,2.0,3,5,10.0,88.66666666666667,2,1.0986122886681098,32.5,61,4.127134385045092,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,4.496099090933729
Lighthouse Run,2018,1.3333,2,4,6.0,171.33333333333334,6,1.9459101490553132,22.5,199,5.298317366548036,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.149430585840319
Project KGB: The Double Agent,1973,2.5,4,4,8.0,46.333333333333336,2,1.0986122886681098,30.0,43,3.784189633918261,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.8572147689331513
Flink,2016,2.0,2,2,10.0,31.666666666666668,1,0.6931471805599453,30.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,3,3.4863551900024623
UNDO: 600 Seconds,2020,1.0,2,6,12.0,64.0,2,1.0986122886681098,67.5,43,3.784189633918261,4,1.6094379124341003,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.174387269895637
Advanced Tobruk System Basic Game 1a: Screaming Eagles,2005,2.4,2,2,14.0,74.0,20,3.044522437723423,60.0,65,4.189654742026425,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.31748811353631
Flea Marketeers,2014,1.5,2,6,10.0,45.333333333333336,4,1.6094379124341003,60.0,42,3.7612001156935624,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.835861644462582
Magic: The Gathering – Duel Decks: Mind vs. Might,2017,3.0,2,2,10.0,69.0,1,0.6931471805599453,37.5,54,4.007333185232471,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.248495242049359
"Spartan: Tactical Warfare in the Hellenistic Age, 500-100BC",1975,2.5556,2,2,14.0,96.66666666666667,9,2.302585092994046,120.0,76,4.343805421853684,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,2,4.581560320348958
Campbell's Alphabet Dice Game,2011,1.1667,2,6,7.0,74.66666666666667,6,1.9459101490553132,37.5,63,4.1588830833596715,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.326337728813293
Seii Taishogun,2008,2.25,2,4,10.0,47.666666666666664,4,1.6094379124341003,45.0,35,3.58351893845611,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.884994333040227
Kampf um Rom,1995,3.2,3,4,14.0,54.333333333333336,5,1.791759469228055,180.0,37,3.6375861597263857,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.013375499688434
Breakthru,1965,2.0,2,2,10.0,450.0,37,3.6375861597263857,15.0,335,5.817111159963204,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,6.111467339502679
Shadows of Brimstone: City of the Ancients (Revised Edition),2020,2.0,1,4,10.0,122.66666666666667,0,0.0,135.0,50,3.9318256327243257,0,0.0,28,3.367295829986474,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,3,4.817589773939326
Lindisfarne,2018,2.2963,2,4,10.0,171.66666666666666,27,3.332204510175204,37.5,222,5.407171771460119,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,5.151362953591374
Sirocco,1985,1.7273,2,2,14.0,165.66666666666666,22,3.1354942159291497,90.0,191,5.2574953720277815,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,5.115995809754082
Elk Fest,1999,1.0497,2,2,5.9,926.6666666666666,181,5.204006687076795,15.0,1825,7.509883061154913,3,1.3862943611198906,2,1.0986122886681098,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.832672472857781
Stone Soup,2011,1.0,2,6,4.0,54.333333333333336,3,1.3862943611198906,15.0,74,4.31748811353631,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.013375499688434
Victory in Vietnam,1999,3.125,2,2,13.333333333333334,86.0,8,2.1972245773362196,180.0,47,3.871201010907891,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.465908118654584
Detroit-Cleveland Grand Prix,1996,1.7054,2,6,8.0,488.0,112,4.727387818712341,60.0,1095,6.999422467507961,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,2,6.192362489474872
UNO,1971,1.115,2,10,5.35251798561151,14235.666666666666,1287,7.160845906664299,30.0,22901,10.038979521973285,46,3.8501476017100584,0,0.0,2,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,1,9.563576075167402
Sherman Leader,2017,2.7143,1,1,16.0,409.3333333333333,14,2.70805020110221,52.5,235,5.4638318050256105,0,0.0,3,1.3862943611198906,2,1.0986122886681098,1,1,0,0,1,0,0,0,0,0,3,6.016969837516344
Simon's Cat Card Game,2016,1.1111,3,6,5.0,416.0,9,2.302585092994046,17.5,367,5.908082938168931,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.0330862217988015
The King of All Bards,2019,2.25,3,6,11.333333333333334,84.0,4,1.6094379124341003,45.0,111,4.718498871295094,2,1.0986122886681098,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,3,4.442651256490317
Too Many Cooks,2001,1.5,2,5,10.0,25.333333333333332,2,1.0986122886681098,90.0,39,3.6888794541139363,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.270835563798912
"Clash of Giants: Campaigns of Tannenberg and the Marne, 1914",2001,2.3191,2,2,14.0,254.0,47,3.871201010907891,180.0,281,5.641907070938114,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.541263545158426
Monster Maker,1988,1.0,2,6,10.0,36.666666666666664,6,1.9459101490553132,30.0,44,3.8066624897703196,2,1.0986122886681098,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,3.628775530044231
Kismet,1963,1.375,2,2,8.0,189.66666666666666,16,2.833213344056216,30.0,239,5.480638923341991,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.250526702711688
Galaxy Trucker: Anniversary Edition,2012,2.8235,2,5,10.181818181818182,1985.6666666666667,136,4.919980925828125,90.0,2787,7.933079771880415,2,1.0986122886681098,2,1.0986122886681098,0,0.0,0,0,0,0,0,0,0,0,0,0,3,7.594213471391286
Tau Ceti: Planetary Crisis,2017,3.4444,1,5,15.666666666666666,266.3333333333333,9,2.302585092994046,90.0,125,4.836281906951478,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,1,0,0,0,0,0,0,1,5.588496319198405
Tinners' Trail,2021,2.8333,1,5,12.0,797.6666666666666,24,3.2188758248682006,75.0,467,6.148468295917647,1,0.6931471805599453,3,1.3862943611198906,1,0.6931471805599453,1,1,0,1,0,0,0,0,0,0,3,6.68294367056723
18Dixie with 18MS and 18GA,2015,3.3333,2,6,12.0,65.33333333333333,3,1.3862943611198906,135.0,60,4.110873864173311,1,0.6931471805599453,0,0.0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,3,4.194692536056382
The Hobbit: An Unexpected Journey Strategy Battle Game,2012,3.25,2,4,10.0,54.666666666666664,4,1.6094379124341003,30.0,64,4.174387269895637,2,1.0986122886681098,4,1.6094379124341003,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,3,4.019381523748645
Nippon,2015,3.7829,2,4,12.727272727272728,2230.6666666666665,281,5.641907070938114,90.0,4420,8.394121193826242,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,1,0,0,0,0,0,0,3,7.7105039694571635
Decktective: The Gaze of the Ghost,2020,1.625,1,6,12.0,257.6666666666667,8,2.1972245773362196,60.0,285,5.655991810819852,8,2.1972245773362196,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.555540231515109
T.E.G. Cartas,2012,2.0,2,4,10.0,38.333333333333336,0,0.0,30.0,53,3.9889840465642745,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,3.672072335797555
Explorers,2021,1.9,1,4,7.333333333333333,338.0,10,2.3978952727983707,20.0,280,5.638354669333745,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,5.82600010738045
Wolf & Hound,2016,1.5,2,4,8.0,77.33333333333333,6,1.9459101490553132,15.0,65,4.189654742026425,0,0.0,0,0.0,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,2,4.360973225476049
Martian Rails,2009,3.2059,2,6,10.0,366.3333333333333,34,3.5553480614894135,150.0,395,5.981414211254481,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,5.90626970104475
Crazier Eights,2014,1.0,2,4,6.0,28.333333333333332,3,1.3862943611198906,10.0,36,3.6109179126442243,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.378724525810097
Bobby Sitter,2008,1.0,2,6,4.75,133.66666666666666,17,2.8903717578961645,10.0,184,5.220355825078324,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,4.9028025892930405
Imagineers,2019,2.0,2,4,9.0,162.33333333333334,3,1.3862943611198906,45.0,113,4.736198448394496,0,0.0,2,1.0986122886681098,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.095793102436563
Alubari: A Nice Cup of Tea,2019,3.1176,1,5,12.0,1055.3333333333333,34,3.5553480614894135,82.5,900,6.803505257608338,2,1.0986122886681098,4,1.6094379124341003,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,3,6.962559071022811
Arche Noah,2013,1.0,2,5,10.0,48.0,3,1.3862943611198906,25.0,67,4.219507705176107,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.8918202981106265
Bastogne: Screaming Eagles Under Siege 18-27 Dec' 44,2009,2.64,2,2,11.5,433.0,50,3.9318256327243257,300.0,375,5.929589143389895,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.073044534100405
James Clavell's Shogun,1983,2.6364,2,5,13.0,99.66666666666667,11,2.4849066497880004,120.0,62,4.143134726391533,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.61181472870676
Sum Swamp,2002,1.0,2,4,4.0,104.33333333333333,6,1.9459101490553132,20.0,97,4.584967478670572,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.657129924918802
Reiner Knizia's Decathlon,2003,1.2177,1,4,7.1875,456.0,124,4.8283137373023015,45.0,1223,7.1098794630722715,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.124683390894205
Scene It? Sports powered by ESPN,2005,1.4,2,12,10.0,75.33333333333333,5,1.791759469228055,45.0,83,4.430816798843313,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.33510971488613
Kitten Casualty,2018,1.0,2,5,10.0,29.333333333333332,2,1.0986122886681098,20.0,32,3.4965075614664802,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.41224721784874
Rimini,1988,1.5,2,4,5.0,20.0,2,1.0986122886681098,20.0,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.044522437723423
Primate Fear,2013,1.0,2,6,10.0,87.33333333333333,1,0.6931471805599453,45.0,132,4.890349128221754,2,1.0986122886681098,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,4.481117537318112
Cartagena 2. The Pirate's Nest,2006,1.5618,2,5,6.571428571428571,496.0,89,4.499809670330265,45.0,911,6.815639990074331,3,1.3862943611198906,0,0.0,2,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,2,6.208590026096629
Careers,1955,1.4931,2,6,8.923076923076923,1479.6666666666667,217,5.384495062789089,60.0,2332,7.75491027202143,14,2.70805020110221,0,0.0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,1,7.300247715786263
Warhammer Age of Sigmar: Crypt Hunters,2020,2.0,2,2,10.0,81.0,4,1.6094379124341003,45.0,46,3.8501476017100584,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,3,4.406719247264253
Showdown: Icons,2013,2.0,2,2,10.0,76.0,5,1.791759469228055,15.0,52,3.970291913552122,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.343805421853684
Dadaocheng,2015,2.6,1,4,12.0,126.0,10,2.3978952727983707,45.0,202,5.313205979041787,2,1.0986122886681098,1,0.6931471805599453,1,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,2,4.844187086458591
The First Crusade,2016,2.5,1,1,14.666666666666666,91.0,4,1.6094379124341003,37.5,36,3.6109179126442243,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.5217885770490405
TEG: La Revancha,1990,2.7,2,6,12.5,60.666666666666664,10,2.3978952727983707,240.0,123,4.820281565605037,0,0.0,0,0.0,2,1.0986122886681098,1,0,0,0,1,0,0,0,0,0,1,4.121743536410215
Shadowrun Duels,2003,2.3,2,2,8.5,108.66666666666667,10,2.3978952727983707,30.0,152,5.030437921392435,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,4.697445462097262
The Detective Society,2020,2.6,1,4,12.0,59.666666666666664,5,1.791759469228055,62.5,59,4.0943445622221,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.105394398408686
Tanto Cuore,2009,2.1681,2,4,12.8,1316.6666666666667,113,4.736198448394496,45.0,1994,7.598399329323964,1,0.6931471805599453,21,3.091042453358316,1,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,2,7.183617774628576
A Dark and Bloody Ground,2004,2.8462,1,2,14.0,99.66666666666667,13,2.6390573296152584,37.5,49,3.912023005428146,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.61181472870676
Consensus Movie Edition,2009,2.0,3,8,14.0,32.666666666666664,2,1.0986122886681098,30.0,39,3.6888794541139363,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.5165082281731497
"Panzer: A Tactical Game of Armored Combat on the Eastern Front, 1941-1945",1979,3.75,2,2,12.0,160.66666666666666,24,3.2188758248682006,120.0,131,4.882801922586371,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,5.085536602269373
Battle for Basra,1991,1.5714,2,2,16.0,94.66666666666667,14,2.70805020110221,30.0,62,4.143134726391533,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.560869927091511
"Maida and Castel Nuovo, 1806",2006,2.5,2,2,16.0,31.666666666666668,10,2.3978952727983707,120.0,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,3.4863551900024623
Crystal Code,2006,1.5,2,4,6.0,26.666666666666668,8,2.1972245773362196,30.0,62,4.143134726391533,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,3.3202283191284883
Arbos Apfel,2013,1.0,1,6,10.0,77.0,2,1.0986122886681098,30.0,90,4.51085950651685,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,4.356708826689592
Bombs Away,1995,2.0,1,2,14.0,60.0,8,2.1972245773362196,45.0,35,3.58351893845611,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.110873864173311
Wild Life,1964,1.5238,2,5,6.0,158.33333333333334,21,3.091042453358316,90.0,195,5.278114659230517,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.070998443823346
AmuseAmaze,2007,1.4667,2,6,8.0,75.0,15,2.772588722239781,40.0,126,4.844187086458591,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,4.330733340286331
Flip City,2014,1.7308,1,4,10.0,2493.6666666666665,104,4.653960350157523,40.0,3775,8.236420527265391,4,1.6094379124341003,2,1.0986122886681098,0,0.0,0,0,0,1,0,1,0,0,0,0,2,7.821910398725871
Balloon Pop!,2017,1.0,1,10,8.666666666666666,117.0,5,1.791759469228055,10.0,310,5.739792912179234,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.770684624465665
Battleground Fantasy Warfare: Men of Hawkshold,2005,2.6667,2,2,14.0,140.66666666666666,3,1.3862943611198906,60.0,61,4.127134385045092,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,2,4.953476880256307
Crusader Rex,2005,2.9124,2,2,12.909090909090908,827.3333333333334,194,5.272999558563747,180.0,1167,7.0630481633881725,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.719415649862619
Full Throttle!,2021,1.25,2,6,8.0,73.66666666666667,4,1.6094379124341003,30.0,49,3.912023005428146,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.31303376318693
Trivial Pursuit: Genus VI,2006,2.1667,2,36,12.0,112.33333333333333,6,1.9459101490553132,240.0,142,4.962844630259907,7,2.0794415416798357,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,4.7303333289420975
Really Bad Art,2016,1.0,3,6,8.0,118.0,1,0.6931471805599453,30.0,137,4.927253685157205,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.77912349311153
Superbohaterowie,2014,1.0,2,5,5.333333333333333,25.666666666666668,1,0.6931471805599453,15.0,46,3.8501476017100584,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,3.283414346005772
Triovision,2008,1.3158,1,6,7.0,116.33333333333333,19,2.995732273553991,20.0,223,5.4116460518550396,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,4.765018886929988
The Great War 1914-1918,1976,3.0,2,7,14.0,77.66666666666667,6,1.9459101490553132,120.0,45,3.828641396489095,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.3652195163575005
Node,2011,1.5,2,4,8.0,37.333333333333336,6,1.9459101490553132,15.0,41,3.7376696182833684,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.6463198396951406
Foodie Fight,2007,1.0,2,6,10.0,106.66666666666667,2,1.0986122886681098,90.0,69,4.248495242049359,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,4.679040034554547
Micro City (Second Edition),2020,1.9412,1,2,9.5,529.3333333333334,17,2.8903717578961645,20.0,376,5.932245187448011,0,0.0,1,0.6931471805599453,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,6.273505739669678
Railroad Ink: Blazing Red Edition,2018,1.4306,1,6,8.0,3644.3333333333335,72,4.290459441148391,25.0,4855,8.487970332739334,12,2.5649493574615367,9,2.302585092994046,0,0.0,0,0,0,0,0,1,0,0,0,0,3,8.201203089735676
Lux Aeterna,2019,2.0556,1,1,12.0,570.3333333333334,18,2.9444389791664403,9.0,438,6.0844994130751715,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.347972810489615
Summoner Wars,2009,2.3146,2,4,9.264705882352942,2525.6666666666665,302,5.713732805509369,45.0,6312,8.750366278367625,0,0.0,36,3.6109179126442243,2,1.0986122886681098,0,0,0,0,0,0,1,0,0,0,2,7.834656189968308
Shuttles,1973,1.625,2,2,5.0,238.33333333333334,16,2.833213344056216,20.0,275,5.62040086571715,4,1.6094379124341003,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,5.477857280380115
Bubble Talk,2010,1.0714,3,8,8.0,183.66666666666666,14,2.70805020110221,25.0,242,5.493061443340548,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.218552398079174
Think Again!,2012,1.3333,3,10,10.0,165.33333333333334,3,1.3862943611198906,20.0,180,5.198497031265826,3,1.3862943611198906,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2,5.113993807083409
Gen7: A Crossroads Game,2018,2.4167,3,4,12.0,809.6666666666666,12,2.5649493574615367,75.0,478,6.171700597410915,4,1.6094379124341003,1,0.6931471805599453,0,0.0,0,0,1,0,0,0,0,0,0,0,2,6.697856954417948
Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition,2011,1.0909,2,4,4.666666666666667,161.33333333333334,22,3.1354942159291497,15.0,241,5.488937726156687,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,1,2,5.0896518344144805
España 1936,2007,2.8158,2,2,13.5,464.6666666666667,114,4.74493212836325,180.0,702,6.555356891810665,1,0.6931471805599453,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.143470070588852
Wicked Witches Way,2006,1.4568,2,6,8.181818181818182,771.0,162,5.093750200806762,30.0,1480,7.300472814267799,5,1.791759469228055,2,1.0986122886681098,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.648984550024776
Get Lucky,2014,1.5938,2,6,10.0,652.3333333333334,32,3.4965075614664802,20.0,623,6.436150368369428,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,2,6.482087463556454
D-Day at Tarawa,2014,3.6667,1,1,13.5,676.0,42,3.7612001156935624,270.0,373,5.924255797414532,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,3,6.517671272912275
Raben schubsen,2015,1.0,2,2,5.0,32.0,2,1.0986122886681098,12.5,45,3.828641396489095,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.4965075614664802
Resident Evil 3: The Board Game,2021,2.25,1,4,10.0,229.0,4,1.6094379124341003,75.0,111,4.718498871295094,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,3,5.438079308923196
Kingdom Builder: Big Box,2014,2.3514,2,5,10.0,1083.3333333333333,37,3.6375861597263857,45.0,1087,6.992096427415888,0,0.0,3,1.3862943611198906,1,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,3,6.988720637805241
Moteneba.,2013,2.5,3,5,16.0,31.0,4,1.6094379124341003,60.0,37,3.6375861597263857,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.4657359027997265
Your Friend Is Sad,2021,1.0,1,4,10.0,49.333333333333336,2,1.0986122886681098,22.5,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.9186675481468147
Speedy Words,2014,1.0,1,10,7.0,161.66666666666666,3,1.3862943611198906,12.5,192,5.262690188904886,7,2.0794415416798357,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.0917031171850375
Advanced Guildhall Fantasy: The Gathering,2017,2.0,2,4,10.0,172.0,3,1.3862943611198906,37.5,100,4.61512051684126,0,0.0,0,0.0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,3,5.153291594497779
Harry Potter Strike Dice Game,2020,1.0,2,5,8.0,191.66666666666666,2,1.0986122886681098,15.0,175,5.170483995038151,0,0.0,0,0.0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,2,5.260961580004268
UGO!,2013,1.6279,2,4,10.0,385.0,43,3.784189633918261,40.0,706,6.561030665896573,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,5.955837369464831
Cherkassy Pocket: Encirclement at Korsun,2001,2.3333,2,2,16.0,53.0,9,2.302585092994046,240.0,37,3.6375861597263857,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,3.9889840465642745
Reanimator,2018,2.0,1,4,10.0,48.0,0,0.0,67.5,34,3.5553480614894135,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.8918202981106265
Dungeons & Dragons: The Legend of Drizzt Board Game,2011,2.587,1,5,10.23404255319149,4881.666666666667,293,5.683579767338681,60.0,5811,8.667680024690174,0,0.0,4,1.6094379124341003,0,0.0,0,0,1,0,0,0,0,0,0,0,3,8.493446797686238
Ninja Camp,2016,1.5484,2,4,6.5,762.0,31,3.4657359027997265,22.5,1128,7.029087564149662,1,0.6931471805599453,3,1.3862943611198906,1,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,2,6.637258031284457
Robots on the Line,2015,2.1,2,4,10.0,102.66666666666667,10,2.3978952727983707,45.0,98,4.59511985013459,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,4.641180623511125
10 Days in Asia,2007,1.4286,2,4,8.75,551.6666666666666,105,4.663439094112067,25.0,1132,7.0326242610280065,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.3147550470271305
Gladiatoris,2009,2.8,1,6,12.5,29.0,10,2.3978952727983707,105.0,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,1,0,1,1,0,0,0,0,0,3,3.4011973816621555
Match Up! Food,2018,1.25,1,10,10.0,74.33333333333333,4,1.6094379124341003,37.5,71,4.276666119016055,9,2.302585092994046,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.321922710604176
Sultan,2007,1.25,2,5,8.5,231.33333333333334,44,3.8066624897703196,37.5,392,5.973809611869261,2,1.0986122886681098,0,0.0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,1,5.448173122092414
Tchin Tchin,2006,1.0,4,8,8.5,156.0,14,2.70805020110221,15.0,179,5.19295685089021,3,1.3862943611198906,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.056245805348308
Topology,2010,2.3333,2,4,9.0,47.0,6,1.9459101490553132,30.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,3.871201010907891
Museum: Pictura,2021,2.0,2,4,10.0,143.0,0,0.0,90.0,34,3.5553480614894135,0,0.0,2,1.0986122886681098,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,3,4.969813299576001
